article,date,pageview
Electricity_generation,2014-11-16,1120
Electricity_generation,2014-11-17,1546
Electricity_generation,2014-11-10,1508
Electricity_generation,2014-11-11,1953
Electricity_generation,2014-11-12,1535
Electricity_generation,2014-11-13,1470
Electricity_generation,2014-11-18,1555
Electricity_generation,2014-11-19,1622
Electricity_generation,2014-11-09,1027
Electricity_generation,2014-11-08,825
Electricity_generation,2014-11-03,1527
Electricity_generation,2014-11-02,1028
Electricity_generation,2014-11-01,847
Electricity_generation,2014-11-07,1205
Electricity_generation,2014-11-06,1487
Electricity_generation,2014-11-05,1424
Electricity_generation,2014-11-04,1636
Electricity_generation,2014-12-27,572
Electricity_generation,2014-12-20,556
Electricity_generation,2014-12-21,572
Electricity_generation,2014-12-04,1588
Electricity_generation,2014-12-23,803
Electricity_generation,2014-12-08,1536
Electricity_generation,2014-12-09,1339
Electricity_generation,2014-12-28,610
Electricity_generation,2014-12-29,735
Electricity_generation,2014-12-02,1475
Electricity_generation,2014-12-03,1592
Electricity_generation,2014-12-26,671
Electricity_generation,2014-12-01,1499
Electricity_generation,2014-12-06,837
Electricity_generation,2014-12-07,1035
Electricity_generation,2014-12-22,3767
Electricity_generation,2014-12-05,1176
Electricity_generation,2014-12-19,896
Electricity_generation,2014-12-18,1067
Electricity_generation,2014-12-31,685
Electricity_generation,2014-12-30,782
Electricity_generation,2014-12-11,1374
Electricity_generation,2014-12-10,1427
Electricity_generation,2014-12-13,769
Electricity_generation,2014-12-12,1096
Electricity_generation,2014-12-15,1269
Electricity_generation,2014-12-14,979
Electricity_generation,2014-12-17,1164
Electricity_generation,2014-12-16,1227
Electricity_generation,2014-12-24,651
Electricity_generation,2014-12-25,494
Energy_in_South_Africa,2014-03-13,33
Energy_in_South_Africa,2014-03-12,69
Energy_in_South_Africa,2014-03-11,52
Energy_in_South_Africa,2014-03-10,46
Energy_in_South_Africa,2014-03-17,50
Energy_in_South_Africa,2014-03-16,47
Energy_in_South_Africa,2014-03-15,27
Energy_in_South_Africa,2014-03-14,29
Energy_in_South_Africa,2014-03-31,60
Energy_in_South_Africa,2014-03-30,33
Energy_in_South_Africa,2014-03-19,53
Energy_in_South_Africa,2014-03-18,53
Energy_in_South_Africa,2014-03-29,34
Energy_in_South_Africa,2014-03-22,56
Energy_in_South_Africa,2014-03-23,28
Energy_in_South_Africa,2014-03-20,44
Energy_in_South_Africa,2014-03-28,27
Energy_in_South_Africa,2014-03-21,47
Energy_in_South_Africa,2014-03-08,58
Energy_in_South_Africa,2014-03-09,50
Energy_in_South_Africa,2014-03-04,42
Energy_in_South_Africa,2014-03-05,42
Energy_in_South_Africa,2014-03-06,76
Energy_in_South_Africa,2014-03-07,41
Energy_in_South_Africa,2014-03-26,39
Energy_in_South_Africa,2014-03-01,26
Energy_in_South_Africa,2014-03-02,43
Energy_in_South_Africa,2014-03-03,46
Energy_in_South_Africa,2014-03-24,61
Energy_in_South_Africa,2014-03-25,69
Energy_in_South_Africa,2014-03-27,35
Energy_in_South_Africa,2014-05-27,67
Energy_in_South_Africa,2014-05-06,81
Energy_in_South_Africa,2014-05-21,69
Energy_in_South_Africa,2014-05-22,63
Energy_in_South_Africa,2014-05-23,53
Energy_in_South_Africa,2014-05-19,74
Energy_in_South_Africa,2014-05-18,54
Energy_in_South_Africa,2014-05-31,37
Energy_in_South_Africa,2014-05-30,43
Energy_in_South_Africa,2014-05-11,83
Energy_in_South_Africa,2014-05-10,69
Energy_in_South_Africa,2014-05-13,86
Energy_in_South_Africa,2014-05-12,112
Energy_in_South_Africa,2014-05-15,119
Energy_in_South_Africa,2014-05-14,74
Energy_in_South_Africa,2014-05-17,52
Energy_in_South_Africa,2014-05-16,96
Energy_in_South_Africa,2014-05-08,99
Energy_in_South_Africa,2014-05-09,71
Energy_in_South_Africa,2014-05-28,57
Energy_in_South_Africa,2014-05-29,93
Energy_in_South_Africa,2014-05-02,100
Energy_in_South_Africa,2014-05-03,75
Energy_in_South_Africa,2014-05-26,67
Energy_in_South_Africa,2014-05-01,102
Energy_in_South_Africa,2014-05-20,67
Energy_in_South_Africa,2014-05-07,76
Energy_in_South_Africa,2014-05-04,109
Energy_in_South_Africa,2014-05-05,96
Energy_in_South_Africa,2014-05-24,50
Energy_in_South_Africa,2014-05-25,57
Energy_in_South_Africa,2014-01-15,41
Energy_in_South_Africa,2014-01-14,30
Energy_in_South_Africa,2014-01-17,25
Energy_in_South_Africa,2014-01-16,50
Energy_in_South_Africa,2014-01-11,17
Energy_in_South_Africa,2014-01-10,31
Energy_in_South_Africa,2014-01-13,43
Energy_in_South_Africa,2014-01-12,12
Energy_in_South_Africa,2014-01-19,30
Energy_in_South_Africa,2014-01-18,17
Energy_in_South_Africa,2014-01-28,34
Energy_in_South_Africa,2014-01-29,21
Energy_in_South_Africa,2014-01-20,37
Energy_in_South_Africa,2014-01-21,38
Energy_in_South_Africa,2014-01-22,21
Energy_in_South_Africa,2014-01-23,21
Energy_in_South_Africa,2014-01-24,22
Energy_in_South_Africa,2014-01-25,19
Energy_in_South_Africa,2014-01-26,31
Energy_in_South_Africa,2014-01-27,35
Energy_in_South_Africa,2014-01-06,0
Energy_in_South_Africa,2014-01-07,19
Energy_in_South_Africa,2014-01-04,6
Energy_in_South_Africa,2014-01-05,7
Energy_in_South_Africa,2014-01-02,12
Energy_in_South_Africa,2014-01-03,18
Energy_in_South_Africa,2014-01-01,16
Energy_in_South_Africa,2014-01-08,27
Energy_in_South_Africa,2014-01-09,32
Energy_in_South_Africa,2014-01-31,29
Energy_in_South_Africa,2014-01-30,27
Energy_in_South_Africa,2014-02-23,35
Energy_in_South_Africa,2014-02-07,22
Energy_in_South_Africa,2014-02-06,28
Energy_in_South_Africa,2014-02-05,38
Energy_in_South_Africa,2014-02-04,42
Energy_in_South_Africa,2014-02-03,38
Energy_in_South_Africa,2014-02-02,18
Energy_in_South_Africa,2014-02-01,17
Energy_in_South_Africa,2014-02-25,53
Energy_in_South_Africa,2014-02-24,47
Energy_in_South_Africa,2014-02-27,48
Energy_in_South_Africa,2014-02-26,52
Energy_in_South_Africa,2014-02-21,32
Energy_in_South_Africa,2014-02-20,39
Energy_in_South_Africa,2014-02-09,26
Energy_in_South_Africa,2014-02-22,25
Energy_in_South_Africa,2014-02-29,0
Energy_in_South_Africa,2014-02-28,26
Energy_in_South_Africa,2014-02-10,50
Energy_in_South_Africa,2014-02-11,33
Energy_in_South_Africa,2014-02-12,39
Energy_in_South_Africa,2014-02-13,51
Energy_in_South_Africa,2014-02-14,40
Energy_in_South_Africa,2014-02-15,59
Energy_in_South_Africa,2014-02-16,131
Energy_in_South_Africa,2014-02-17,82
Energy_in_South_Africa,2014-02-18,46
Energy_in_South_Africa,2014-02-19,34
Energy_in_South_Africa,2014-02-08,30
Energy_in_South_Africa,2014-02-30,0
Energy_in_South_Africa,2014-02-31,0
Energy_in_South_Africa,2014-06-14,57
Energy_in_South_Africa,2014-06-15,46
Energy_in_South_Africa,2014-06-16,32
Energy_in_South_Africa,2014-06-17,30
Energy_in_South_Africa,2014-06-10,32
Energy_in_South_Africa,2014-06-11,43
Energy_in_South_Africa,2014-06-12,58
Energy_in_South_Africa,2014-06-13,34
Energy_in_South_Africa,2014-06-18,29
Energy_in_South_Africa,2014-06-19,38
Energy_in_South_Africa,2014-06-31,0
Energy_in_South_Africa,2014-06-09,44
Energy_in_South_Africa,2014-06-08,45
Energy_in_South_Africa,2014-06-03,68
Energy_in_South_Africa,2014-06-02,61
Energy_in_South_Africa,2014-06-01,56
Energy_in_South_Africa,2014-06-07,20
Energy_in_South_Africa,2014-06-06,46
Energy_in_South_Africa,2014-06-05,50
Energy_in_South_Africa,2014-06-04,48
Energy_in_South_Africa,2014-06-21,28
Energy_in_South_Africa,2014-06-20,38
Energy_in_South_Africa,2014-06-23,34
Energy_in_South_Africa,2014-06-22,30
Energy_in_South_Africa,2014-06-25,54
Energy_in_South_Africa,2014-06-24,44
Energy_in_South_Africa,2014-06-27,56
Energy_in_South_Africa,2014-06-26,54
Energy_in_South_Africa,2014-06-29,25
Energy_in_South_Africa,2014-06-28,25
Energy_in_South_Africa,2014-06-30,28
Energy_in_South_Africa,2014-04-30,123
Energy_in_South_Africa,2014-04-31,0
Energy_in_South_Africa,2014-04-16,63
Energy_in_South_Africa,2014-04-17,68
Energy_in_South_Africa,2014-04-14,59
Energy_in_South_Africa,2014-04-15,95
Energy_in_South_Africa,2014-04-12,35
Energy_in_South_Africa,2014-04-13,50
Energy_in_South_Africa,2014-04-10,77
Energy_in_South_Africa,2014-04-11,53
Energy_in_South_Africa,2014-04-18,53
Energy_in_South_Africa,2014-04-19,34
Energy_in_South_Africa,2014-04-29,115
Energy_in_South_Africa,2014-04-28,71
Energy_in_South_Africa,2014-04-27,42
Energy_in_South_Africa,2014-04-26,39
Energy_in_South_Africa,2014-04-25,58
Energy_in_South_Africa,2014-04-24,144
Energy_in_South_Africa,2014-04-23,108
Energy_in_South_Africa,2014-04-22,94
Energy_in_South_Africa,2014-04-21,59
Energy_in_South_Africa,2014-04-20,47
Energy_in_South_Africa,2014-04-05,43
Energy_in_South_Africa,2014-04-04,64
Energy_in_South_Africa,2014-04-07,94
Energy_in_South_Africa,2014-04-06,45
Energy_in_South_Africa,2014-04-01,59
Energy_in_South_Africa,2014-04-03,71
Energy_in_South_Africa,2014-04-02,69
Energy_in_South_Africa,2014-04-09,89
Energy_in_South_Africa,2014-04-08,61
Energy_in_South_Africa,2014-10-01,43
Energy_in_South_Africa,2014-10-02,54
Energy_in_South_Africa,2014-10-03,44
Energy_in_South_Africa,2014-10-04,24
Energy_in_South_Africa,2014-10-05,35
Energy_in_South_Africa,2014-10-06,65
Energy_in_South_Africa,2014-10-07,49
Energy_in_South_Africa,2014-10-08,73
Energy_in_South_Africa,2014-10-09,70
Energy_in_South_Africa,2014-10-24,39
Energy_in_South_Africa,2014-10-25,20
Energy_in_South_Africa,2014-10-22,66
Energy_in_South_Africa,2014-10-23,41
Energy_in_South_Africa,2014-10-20,53
Energy_in_South_Africa,2014-10-21,76
Energy_in_South_Africa,2014-10-28,61
Energy_in_South_Africa,2014-10-29,64
Energy_in_South_Africa,2014-10-26,39
Energy_in_South_Africa,2014-10-27,61
Energy_in_South_Africa,2014-10-17,83
Energy_in_South_Africa,2014-10-16,110
Energy_in_South_Africa,2014-10-15,102
Energy_in_South_Africa,2014-10-14,102
Energy_in_South_Africa,2014-10-13,92
Energy_in_South_Africa,2014-10-12,48
Energy_in_South_Africa,2014-10-11,49
Energy_in_South_Africa,2014-10-10,48
Energy_in_South_Africa,2014-10-31,37
Energy_in_South_Africa,2014-10-30,48
Energy_in_South_Africa,2014-10-19,28
Energy_in_South_Africa,2014-10-18,19
Energy_in_South_Africa,2014-11-21,24
Energy_in_South_Africa,2014-11-20,43
Energy_in_South_Africa,2014-11-23,35
Energy_in_South_Africa,2014-11-22,32
Energy_in_South_Africa,2014-11-25,49
Energy_in_South_Africa,2014-11-24,46
Energy_in_South_Africa,2014-11-27,41
Energy_in_South_Africa,2014-11-26,68
Energy_in_South_Africa,2014-11-29,71
Energy_in_South_Africa,2014-11-28,96
Energy_in_South_Africa,2014-11-30,15
Energy_in_South_Africa,2014-11-31,0
Energy_in_South_Africa,2014-11-14,40
Energy_in_South_Africa,2014-11-15,26
Energy_in_South_Africa,2014-11-16,31
Energy_in_South_Africa,2014-11-17,48
Energy_in_South_Africa,2014-11-10,54
Energy_in_South_Africa,2014-11-11,42
Energy_in_South_Africa,2014-11-12,61
Energy_in_South_Africa,2014-11-13,55
Energy_in_South_Africa,2014-11-18,53
Energy_in_South_Africa,2014-11-19,40
Energy_in_South_Africa,2014-11-09,36
Energy_in_South_Africa,2014-11-08,30
Energy_in_South_Africa,2014-11-03,102
Energy_in_South_Africa,2014-11-02,30
Energy_in_South_Africa,2014-11-01,29
Energy_in_South_Africa,2014-11-07,43
Energy_in_South_Africa,2014-11-06,63
Energy_in_South_Africa,2014-11-05,59
Energy_in_South_Africa,2014-11-04,78
Energy_in_South_Africa,2014-07-17,43
Energy_in_South_Africa,2014-07-16,52
Energy_in_South_Africa,2014-07-15,46
Energy_in_South_Africa,2014-07-14,45
Energy_in_South_Africa,2014-07-13,50
Energy_in_South_Africa,2014-07-12,38
Energy_in_South_Africa,2014-07-11,51
Energy_in_South_Africa,2014-07-10,51
Energy_in_South_Africa,2014-07-31,57
Energy_in_South_Africa,2014-07-30,102
Energy_in_South_Africa,2014-07-19,29
Energy_in_South_Africa,2014-07-18,30
Energy_in_South_Africa,2014-07-28,52
Energy_in_South_Africa,2014-07-29,71
Energy_in_South_Africa,2014-07-26,38
Energy_in_South_Africa,2014-07-27,38
Energy_in_South_Africa,2014-07-01,36
Energy_in_South_Africa,2014-07-02,38
Energy_in_South_Africa,2014-07-03,35
Energy_in_South_Africa,2014-07-04,40
Energy_in_South_Africa,2014-07-05,23
Energy_in_South_Africa,2014-07-06,25
Energy_in_South_Africa,2014-07-07,38
Energy_in_South_Africa,2014-07-08,41
Energy_in_South_Africa,2014-07-09,32
Energy_in_South_Africa,2014-07-24,48
Energy_in_South_Africa,2014-07-25,37
Energy_in_South_Africa,2014-07-22,64
Energy_in_South_Africa,2014-07-23,81
Energy_in_South_Africa,2014-07-20,32
Energy_in_South_Africa,2014-07-21,33
Energy_in_South_Africa,2014-09-19,52
Energy_in_South_Africa,2014-09-18,101
Energy_in_South_Africa,2014-09-31,0
Energy_in_South_Africa,2014-09-30,81
Energy_in_South_Africa,2014-09-15,98
Energy_in_South_Africa,2014-09-14,89
Energy_in_South_Africa,2014-09-17,92
Energy_in_South_Africa,2014-09-16,107
Energy_in_South_Africa,2014-09-11,136
Energy_in_South_Africa,2014-09-10,86
Energy_in_South_Africa,2014-09-13,59
Energy_in_South_Africa,2014-09-12,69
Energy_in_South_Africa,2014-09-26,51
Energy_in_South_Africa,2014-09-20,52
Energy_in_South_Africa,2014-09-21,56
Energy_in_South_Africa,2014-09-22,80
Energy_in_South_Africa,2014-09-23,70
Energy_in_South_Africa,2014-09-24,75
Energy_in_South_Africa,2014-09-25,70
Energy_in_South_Africa,2014-09-08,90
Energy_in_South_Africa,2014-09-09,81
Energy_in_South_Africa,2014-09-06,66
Energy_in_South_Africa,2014-09-07,105
Energy_in_South_Africa,2014-09-04,127
Energy_in_South_Africa,2014-09-05,57
Energy_in_South_Africa,2014-09-02,87
Energy_in_South_Africa,2014-09-03,124
Energy_in_South_Africa,2014-09-01,95
Energy_in_South_Africa,2014-09-28,54
Energy_in_South_Africa,2014-09-27,47
Energy_in_South_Africa,2014-09-29,79
Energy_in_South_Africa,2014-12-27,11
Energy_in_South_Africa,2014-12-20,16
Energy_in_South_Africa,2014-12-21,16
Energy_in_South_Africa,2014-12-04,36
Energy_in_South_Africa,2014-12-23,17
Energy_in_South_Africa,2014-12-08,75
Energy_in_South_Africa,2014-12-09,79
Energy_in_South_Africa,2014-12-28,15
Energy_in_South_Africa,2014-12-29,24
Energy_in_South_Africa,2014-12-02,33
Energy_in_South_Africa,2014-12-03,46
Energy_in_South_Africa,2014-12-26,16
Energy_in_South_Africa,2014-12-01,63
Energy_in_South_Africa,2014-12-06,45
Energy_in_South_Africa,2014-12-07,48
Energy_in_South_Africa,2014-12-22,26
Energy_in_South_Africa,2014-12-05,38
Energy_in_South_Africa,2014-12-19,42
Energy_in_South_Africa,2014-12-18,37
Energy_in_South_Africa,2014-12-31,14
Energy_in_South_Africa,2014-12-30,31
Energy_in_South_Africa,2014-12-11,42
Energy_in_South_Africa,2014-12-10,74
Energy_in_South_Africa,2014-12-13,53
Energy_in_South_Africa,2014-12-12,49
Energy_in_South_Africa,2014-12-15,54
Energy_in_South_Africa,2014-12-14,45
Energy_in_South_Africa,2014-12-17,46
Energy_in_South_Africa,2014-12-16,63
Energy_in_South_Africa,2014-12-24,26
Energy_in_South_Africa,2014-12-25,21
Energy_in_South_Africa,2014-08-28,0
Energy_in_South_Africa,2014-08-30,55
Energy_in_South_Africa,2014-08-31,85
Energy_in_South_Africa,2014-08-09,48
Energy_in_South_Africa,2014-08-08,45
Energy_in_South_Africa,2014-08-21,137
Energy_in_South_Africa,2014-08-20,73
Energy_in_South_Africa,2014-08-27,65
Energy_in_South_Africa,2014-08-26,108
Energy_in_South_Africa,2014-08-25,89
Energy_in_South_Africa,2014-08-24,73
Energy_in_South_Africa,2014-08-01,57
Energy_in_South_Africa,2014-08-03,54
Energy_in_South_Africa,2014-08-02,35
Energy_in_South_Africa,2014-08-05,52
Energy_in_South_Africa,2014-08-04,72
Energy_in_South_Africa,2014-08-07,70
Energy_in_South_Africa,2014-08-06,55
Energy_in_South_Africa,2014-08-23,69
Energy_in_South_Africa,2014-08-22,67
Energy_in_South_Africa,2014-08-18,94
Energy_in_South_Africa,2014-08-19,91
Energy_in_South_Africa,2014-08-12,77
Energy_in_South_Africa,2014-08-13,73
Energy_in_South_Africa,2014-08-10,76
Energy_in_South_Africa,2014-08-11,86
Energy_in_South_Africa,2014-08-16,68
Energy_in_South_Africa,2014-08-17,103
Energy_in_South_Africa,2014-08-14,114
Energy_in_South_Africa,2014-08-15,62
Energy_in_South_Africa,2014-08-29,87
Fair_trade,2014-03-13,2317
Fair_trade,2014-03-12,2615
Fair_trade,2014-03-11,2328
Fair_trade,2014-03-10,2465
Fair_trade,2014-03-17,2058
Fair_trade,2014-03-16,1269
Fair_trade,2014-03-15,881
Fair_trade,2014-03-14,1505
Fair_trade,2014-03-31,1872
Fair_trade,2014-03-30,1154
Fair_trade,2014-03-19,2281
Fair_trade,2014-03-18,2234
Fair_trade,2014-03-29,779
Fair_trade,2014-03-22,864
Fair_trade,2014-03-23,1216
Fair_trade,2014-03-20,2119
Fair_trade,2014-03-28,1515
Fair_trade,2014-03-21,1555
Fair_trade,2014-03-08,1049
Fair_trade,2014-03-09,2124
Fair_trade,2014-03-04,2417
Fair_trade,2014-03-05,2247
Fair_trade,2014-03-06,2309
Fair_trade,2014-03-07,2115
Fair_trade,2014-03-26,1976
Fair_trade,2014-03-01,1006
Fair_trade,2014-03-02,1732
Fair_trade,2014-03-03,2477
Fair_trade,2014-03-24,2211
Fair_trade,2014-03-25,2159
Fair_trade,2014-03-27,1857
Fair_trade,2014-02-23,1228
Fair_trade,2014-02-07,1498
Fair_trade,2014-02-06,1641
Fair_trade,2014-02-05,1777
Fair_trade,2014-02-04,1913
Fair_trade,2014-02-03,1585
Fair_trade,2014-02-02,973
Fair_trade,2014-02-01,717
Fair_trade,2014-02-25,2680
Fair_trade,2014-02-24,2434
Fair_trade,2014-02-27,2450
Fair_trade,2014-02-26,2425
Fair_trade,2014-02-21,1219
Fair_trade,2014-02-20,1679
Fair_trade,2014-02-09,1116
Fair_trade,2014-02-22,870
Fair_trade,2014-02-29,0
Fair_trade,2014-02-28,1740
Fair_trade,2014-02-10,1738
Fair_trade,2014-02-11,2079
Fair_trade,2014-02-12,1805
Fair_trade,2014-02-13,1532
Fair_trade,2014-02-14,1562
Fair_trade,2014-02-15,1298
Fair_trade,2014-02-16,969
Fair_trade,2014-02-17,1452
Fair_trade,2014-02-18,1470
Fair_trade,2014-02-19,1543
Fair_trade,2014-02-08,748
Fair_trade,2014-02-30,0
Fair_trade,2014-02-31,0
Fair_trade,2014-01-15,1799
Fair_trade,2014-01-14,1627
Fair_trade,2014-01-17,1368
Fair_trade,2014-01-16,2154
Fair_trade,2014-01-11,736
Fair_trade,2014-01-10,1263
Fair_trade,2014-01-13,1732
Fair_trade,2014-01-12,989
Fair_trade,2014-01-19,1143
Fair_trade,2014-01-18,721
Fair_trade,2014-01-28,1677
Fair_trade,2014-01-29,1582
Fair_trade,2014-01-20,1405
Fair_trade,2014-01-21,1564
Fair_trade,2014-01-22,1714
Fair_trade,2014-01-23,1609
Fair_trade,2014-01-24,1126
Fair_trade,2014-01-25,728
Fair_trade,2014-01-26,1074
Fair_trade,2014-01-27,1954
Fair_trade,2014-01-06,0
Fair_trade,2014-01-07,1553
Fair_trade,2014-01-04,543
Fair_trade,2014-01-05,74
Fair_trade,2014-01-02,630
Fair_trade,2014-01-03,690
Fair_trade,2014-01-01,432
Fair_trade,2014-01-08,1447
Fair_trade,2014-01-09,1554
Fair_trade,2014-01-31,1390
Fair_trade,2014-01-30,1606
Fair_trade,2014-04-30,1820
Fair_trade,2014-04-31,0
Fair_trade,2014-04-16,1255
Fair_trade,2014-04-17,1026
Fair_trade,2014-04-14,1513
Fair_trade,2014-04-15,1335
Fair_trade,2014-04-12,714
Fair_trade,2014-04-13,834
Fair_trade,2014-04-10,1570
Fair_trade,2014-04-11,1121
Fair_trade,2014-04-18,708
Fair_trade,2014-04-19,637
Fair_trade,2014-04-29,2009
Fair_trade,2014-04-28,1943
Fair_trade,2014-04-27,1151
Fair_trade,2014-04-26,795
Fair_trade,2014-04-25,1119
Fair_trade,2014-04-24,1683
Fair_trade,2014-04-23,1735
Fair_trade,2014-04-22,1635
Fair_trade,2014-04-21,1186
Fair_trade,2014-04-20,743
Fair_trade,2014-04-05,736
Fair_trade,2014-04-04,1326
Fair_trade,2014-04-07,1687
Fair_trade,2014-04-06,1010
Fair_trade,2014-04-01,2011
Fair_trade,2014-04-03,1841
Fair_trade,2014-04-02,1770
Fair_trade,2014-04-09,1596
Fair_trade,2014-04-08,1563
Fair_trade,2014-05-27,1433
Fair_trade,2014-05-06,1812
Fair_trade,2014-05-21,1794
Fair_trade,2014-05-22,1647
Fair_trade,2014-05-23,1268
Fair_trade,2014-05-19,1812
Fair_trade,2014-05-18,1076
Fair_trade,2014-05-31,622
Fair_trade,2014-05-30,930
Fair_trade,2014-05-11,1139
Fair_trade,2014-05-10,897
Fair_trade,2014-05-13,1951
Fair_trade,2014-05-12,1872
Fair_trade,2014-05-15,1785
Fair_trade,2014-05-14,1832
Fair_trade,2014-05-17,716
Fair_trade,2014-05-16,1251
Fair_trade,2014-05-08,1838
Fair_trade,2014-05-09,1421
Fair_trade,2014-05-28,1736
Fair_trade,2014-05-29,1192
Fair_trade,2014-05-02,1200
Fair_trade,2014-05-03,765
Fair_trade,2014-05-26,1290
Fair_trade,2014-05-01,1579
Fair_trade,2014-05-20,1909
Fair_trade,2014-05-07,1808
Fair_trade,2014-05-04,1042
Fair_trade,2014-05-05,1590
Fair_trade,2014-05-24,667
Fair_trade,2014-05-25,946
Fair_trade,2014-06-14,663
Fair_trade,2014-06-15,859
Fair_trade,2014-06-16,1359
Fair_trade,2014-06-17,1319
Fair_trade,2014-06-10,1528
Fair_trade,2014-06-11,1509
Fair_trade,2014-06-12,1410
Fair_trade,2014-06-13,1098
Fair_trade,2014-06-18,1266
Fair_trade,2014-06-19,1243
Fair_trade,2014-06-31,0
Fair_trade,2014-06-09,1334
Fair_trade,2014-06-08,846
Fair_trade,2014-06-03,1503
Fair_trade,2014-06-02,1638
Fair_trade,2014-06-01,930
Fair_trade,2014-06-07,620
Fair_trade,2014-06-06,1185
Fair_trade,2014-06-05,1452
Fair_trade,2014-06-04,1497
Fair_trade,2014-06-21,522
Fair_trade,2014-06-20,904
Fair_trade,2014-06-23,1047
Fair_trade,2014-06-22,599
Fair_trade,2014-06-25,1169
Fair_trade,2014-06-24,1112
Fair_trade,2014-06-27,891
Fair_trade,2014-06-26,1024
Fair_trade,2014-06-29,563
Fair_trade,2014-06-28,468
Fair_trade,2014-06-30,921
Fair_trade,2014-07-17,692
Fair_trade,2014-07-16,771
Fair_trade,2014-07-15,772
Fair_trade,2014-07-14,678
Fair_trade,2014-07-13,896
Fair_trade,2014-07-12,427
Fair_trade,2014-07-11,650
Fair_trade,2014-07-10,748
Fair_trade,2014-07-31,669
Fair_trade,2014-07-30,782
Fair_trade,2014-07-19,448
Fair_trade,2014-07-18,586
Fair_trade,2014-07-28,631
Fair_trade,2014-07-29,759
Fair_trade,2014-07-26,382
Fair_trade,2014-07-27,483
Fair_trade,2014-07-01,1030
Fair_trade,2014-07-02,999
Fair_trade,2014-07-03,1014
Fair_trade,2014-07-04,694
Fair_trade,2014-07-05,461
Fair_trade,2014-07-06,518
Fair_trade,2014-07-07,920
Fair_trade,2014-07-08,952
Fair_trade,2014-07-09,852
Fair_trade,2014-07-24,675
Fair_trade,2014-07-25,547
Fair_trade,2014-07-22,772
Fair_trade,2014-07-23,679
Fair_trade,2014-07-20,465
Fair_trade,2014-07-21,715
Fair_trade,2014-11-21,1188
Fair_trade,2014-11-20,1587
Fair_trade,2014-11-23,1130
Fair_trade,2014-11-22,876
Fair_trade,2014-11-25,1899
Fair_trade,2014-11-24,1686
Fair_trade,2014-11-27,1282
Fair_trade,2014-11-26,1622
Fair_trade,2014-11-29,812
Fair_trade,2014-11-28,1076
Fair_trade,2014-11-30,883
Fair_trade,2014-11-31,0
Fair_trade,2014-11-14,1449
Fair_trade,2014-11-15,1640
Fair_trade,2014-11-16,1340
Fair_trade,2014-11-17,1714
Fair_trade,2014-11-10,1479
Fair_trade,2014-11-11,1615
Fair_trade,2014-11-12,1753
Fair_trade,2014-11-13,1673
Fair_trade,2014-11-18,1815
Fair_trade,2014-11-19,1661
Fair_trade,2014-11-09,1425
Fair_trade,2014-11-08,753
Fair_trade,2014-11-03,1602
Fair_trade,2014-11-02,1010
Fair_trade,2014-11-01,713
Fair_trade,2014-11-07,1366
Fair_trade,2014-11-06,1567
Fair_trade,2014-11-05,1475
Fair_trade,2014-11-04,1577
Fair_trade,2014-09-19,1082
Fair_trade,2014-09-18,1297
Fair_trade,2014-09-31,0
Fair_trade,2014-09-30,1275
Fair_trade,2014-09-15,1320
Fair_trade,2014-09-14,792
Fair_trade,2014-09-17,1414
Fair_trade,2014-09-16,1424
Fair_trade,2014-09-11,1333
Fair_trade,2014-09-10,1275
Fair_trade,2014-09-13,622
Fair_trade,2014-09-12,906
Fair_trade,2014-09-26,1009
Fair_trade,2014-09-20,636
Fair_trade,2014-09-21,966
Fair_trade,2014-09-22,1433
Fair_trade,2014-09-23,1496
Fair_trade,2014-09-24,1310
Fair_trade,2014-09-25,1387
Fair_trade,2014-09-08,1062
Fair_trade,2014-09-09,1210
Fair_trade,2014-09-06,482
Fair_trade,2014-09-07,765
Fair_trade,2014-09-04,905
Fair_trade,2014-09-05,968
Fair_trade,2014-09-02,917
Fair_trade,2014-09-03,1009
Fair_trade,2014-09-01,833
Fair_trade,2014-09-28,819
Fair_trade,2014-09-27,660
Fair_trade,2014-09-29,1380
Fair_trade,2014-10-01,1193
Fair_trade,2014-10-02,1213
Fair_trade,2014-10-03,1011
Fair_trade,2014-10-04,718
Fair_trade,2014-10-05,874
Fair_trade,2014-10-06,1465
Fair_trade,2014-10-07,1490
Fair_trade,2014-10-08,1482
Fair_trade,2014-10-09,1412
Fair_trade,2014-10-24,948
Fair_trade,2014-10-25,595
Fair_trade,2014-10-22,1417
Fair_trade,2014-10-23,1232
Fair_trade,2014-10-20,1378
Fair_trade,2014-10-21,1443
Fair_trade,2014-10-28,1259
Fair_trade,2014-10-29,1263
Fair_trade,2014-10-26,745
Fair_trade,2014-10-27,1195
Fair_trade,2014-10-17,1028
Fair_trade,2014-10-16,1355
Fair_trade,2014-10-15,1649
Fair_trade,2014-10-14,1629
Fair_trade,2014-10-13,1451
Fair_trade,2014-10-12,927
Fair_trade,2014-10-11,793
Fair_trade,2014-10-10,1162
Fair_trade,2014-10-31,934
Fair_trade,2014-10-30,1263
Fair_trade,2014-10-19,965
Fair_trade,2014-10-18,611
Fair_trade,2014-08-28,0
Fair_trade,2014-08-30,464
Fair_trade,2014-08-31,605
Fair_trade,2014-08-09,458
Fair_trade,2014-08-08,510
Fair_trade,2014-08-21,770
Fair_trade,2014-08-20,765
Fair_trade,2014-08-27,828
Fair_trade,2014-08-26,772
Fair_trade,2014-08-25,788
